origem,id_origem,pessoa_id
crm,103989,PES-02223
crm,103990,PES-04662
loja,Loja Centro#379,PES-03245
crm,103991,PES-01932
app,usr_19c3e0d3,PES-00396
crm,103992,PES-00476
crm,103993,PES-03752
app,usr_85e67781,PES-01063
crm,103994,PES-01870
app,usr_d74fe8c0,PES-04941
app,usr_ddacb18e,PES-05215
loja,Loja Shopping#362,PES-03524
crm,103995,PES-05401
crm,103996,PES-01494
app,usr_88afb149,PES-02749
app,usr_7d966d50,PES-05228
app,usr_b273c9a9,PES-01400
crm,103997,PES-00201
crm,103998,PES-00183
crm,103999,PES-01820
crm,104000,PES-04021
crm,104001,PES-04012
app,usr_f699a992,PES-05909
crm,104002,PES-02214
app,usr_d6b02729,PES-00496
app,usr_25b4c9eb,PES-01118
crm,104003,PES-04759
crm,104004,PES-03255
crm,104005,PES-05201
app,usr_3154976d,PES-03574
crm,104006,PES-03708
app,usr_8c289754,PES-00039
crm,104007,PES-05202
app,usr_a81451de,PES-05486
app,usr_8d248a29,PES-00964
crm,104008,PES-05471
app,usr_b12b6d1d,PES-05058
crm,104009,PES-01514
crm,104010,PES-05914
app,usr_35105f99,PES-04760
app,usr_8e378e2e,PES-03715
app,usr_2a17cd77,PES-02007
crm,104011,PES-00601
loja,Loja Bairro#363,PES-02019
crm,104012,PES-01153
loja,Loja Centro#380,PES-01246
crm,104013,PES-02540
crm,104014,PES-01349
app,usr_5b13d439,PES-04517
app,usr_505e8c93,PES-00487
app,usr_a5961d53,PES-03208
app,usr_1012d7d5,PES-03513
crm,104015,PES-01560
crm,104016,PES-01638
crm,104017,PES-05992
crm,104018,PES-04297
crm,104019,PES-05227
loja,Loja Centro#381,PES-05865
crm,104020,PES-01951
crm,104021,PES-03215
loja,Loja Bairro#364,PES-05713
crm,104022,PES-00086
crm,104023,PES-04179
crm,104024,PES-03023
app,usr_4b01ad07,PES-05744
crm,104025,PES-05529
app,usr_829848d5,PES-03002
crm,104026,PES-04667
loja,Loja Centro#382,PES-00666
crm,104027,PES-03748
app,usr_87042778,PES-04939
crm,104028,PES-04793
crm,104029,PES-04910
crm,104030,PES-00127
crm,104031,PES-00401
app,usr_28dac870,PES-05128
app,usr_54451d3e,PES-01103
crm,104032,PES-02269
crm,104033,PES-05055
crm,104034,PES-03599
crm,104035,PES-01971
crm,104036,PES-04844
crm,104037,PES-05387
loja,Loja Shopping#363,PES-02220
crm,104038,PES-04031
crm,104039,PES-04066
crm,104040,PES-04133
crm,104041,PES-01276
loja,Loja Centro#383,PES-03710
crm,104042,PES-02453
crm,104043,PES-02473
loja,Loja Bairro#365,PES-05819
loja,Loja Shopping#364,PES-02032
app,usr_c01d53be,PES-03079
crm,104044,PES-03254
crm,104045,PES-00210
app,usr_159245d9,PES-00627
app,usr_64aaba17,PES-02811
app,usr_3120875d,PES-05249
app,usr_f449f3de,PES-01451
crm,104046,PES-03292
crm,104047,PES-05093
loja,Loja Centro#384,PES-00892
crm,104048,PES-05248
crm,104049,PES-03251
app,usr_581fbd7b,PES-01143
app,usr_93129b69,PES-00819
crm,104050,PES-01522
app,usr_9569a5e5,PES-01258
app,usr_bec90f8c,PES-00207
crm,104051,PES-04328
app,usr_dab1db8f,PES-01840
crm,104052,PES-02878
crm,104053,PES-01761
loja,Loja Centro#385,PES-04326
loja,Loja Bairro#366,PES-05294
app,usr_f0eee326,PES-05171
app,usr_c80f7954,PES-00474
app,usr_2ad3c90e,PES-05701
app,usr_9ffa3959,PES-00469
app,usr_00e1c718,PES-00562
crm,104054,PES-00156
crm,104055,PES-02271
app,usr_e4b39f90,PES-02895
crm,104056,PES-03276
app,usr_1ae222b6,PES-04139
loja,Loja Shopping#365,PES-02665
app,usr_17889f25,PES-00226
crm,104057,PES-05853
crm,104058,PES-04152
crm,104059,PES-00331
app,usr_8c0dfaf8,PES-03665
crm,104060,PES-03883
loja,Loja Bairro#367,PES-05233
crm,104061,PES-03928
crm,104062,PES-01579
crm,104063,PES-02190
crm,104064,PES-00559
loja,Loja Bairro#368,PES-05058
crm,104065,PES-02965
crm,104066,PES-00576
crm,104067,PES-04236
loja,Loja Centro#386,PES-05040
app,usr_c3ff3bc7,PES-02086
app,usr_f1e3bc46,PES-01617
crm,104068,PES-02779
loja,Loja Shopping#366,PES-01390
crm,104069,PES-00658
app,usr_00013b09,PES-05681
crm,104070,PES-05592
crm,104071,PES-00662
crm,104072,PES-01298
app,usr_c38181b0,PES-04319
app,usr_d52f5be3,PES-02963
app,usr_82753b5e,PES-01849
loja,Loja Bairro#369,PES-04293
loja,Loja Bairro#370,PES-05942
app,usr_9b07ab62,PES-05303
crm,104073,PES-02309
crm,104074,PES-05827
loja,Loja Centro#387,PES-04374
loja,Loja Shopping#367,PES-03424
app,usr_29ede673,PES-05301
app,usr_b571ea20,PES-05563
app,usr_1a26cf26,PES-03818
crm,104075,PES-02017
crm,104076,PES-00921
app,usr_4d5b1144,PES-05044
crm,104077,PES-03200
app,usr_8a75b6c2,PES-00664
crm,104078,PES-05404
app,usr_2dff571d,PES-03912
crm,104079,PES-03936
crm,104080,PES-00351
app,usr_50adf0b7,PES-00085
loja,Loja Bairro#371,PES-02751
app,usr_0a29db7a,PES-04906
crm,104081,PES-03837
crm,104082,PES-05066
crm,104083,PES-05671
crm,104084,PES-01169
app,usr_7b33ffd0,PES-04462
crm,104085,PES-01440
crm,104086,PES-00590
app,usr_7534cd2b,PES-01259
app,usr_e26a3c45,PES-00704
app,usr_32669738,PES-02374
crm,104087,PES-04610
app,usr_49d53dd4,PES-03308
crm,104088,PES-01367
crm,104089,PES-02462
app,usr_b0290d7b,PES-00792
crm,104090,PES-02159
loja,Loja Centro#388,PES-04228
app,usr_7520b8f6,PES-05529
crm,104091,PES-03022
crm,104092,PES-03875
loja,Loja Centro#389,PES-04410
crm,104093,PES-04789
crm,104094,PES-01077
loja,Loja Centro#390,PES-05783
loja,Loja Shopping#368,PES-00042
crm,104095,PES-00327
crm,104096,PES-03410
app,usr_c42e6e61,PES-02369
crm,104097,PES-00588
crm,104098,PES-02458
crm,104099,PES-02006
crm,104100,PES-04503
app,usr_a07ce64c,PES-03695
crm,104101,PES-02479
crm,104102,PES-03704
crm,104103,PES-03299
app,usr_0e1146b9,PES-05871
crm,104104,PES-02318
loja,Loja Centro#391,PES-05787
app,usr_7823d609,PES-01489
crm,104105,PES-03234
app,usr_65c541a8,PES-05622
crm,104106,PES-04838
app,usr_3713715f,PES-02241
crm,104107,PES-05278
app,usr_8c71294b,PES-01110
crm,104108,PES-03739
app,usr_3924083d,PES-01656
crm,104109,PES-00788
loja,Loja Bairro#372,PES-00793
crm,104110,PES-05730
app,usr_b8281973,PES-00182
crm,104111,PES-01776
crm,104112,PES-03225
app,usr_957ac4a2,PES-04777
crm,104113,PES-04380
crm,104114,PES-00546
app,usr_6d0db821,PES-03322
crm,104115,PES-00758
app,usr_91248ed1,PES-04218
crm,104116,PES-05325
app,usr_c0cc4750,PES-02333
crm,104117,PES-00386
crm,104118,PES-01268
app,usr_f65e272d,PES-04135
app,usr_3db00425,PES-01431
app,usr_f7c408af,PES-01984
loja,Loja Bairro#373,PES-02206
crm,104119,PES-00184
app,usr_6222f226,PES-05366
crm,104120,PES-04593
crm,104121,PES-04240
crm,104122,PES-03792
app,usr_5ff4a02c,PES-00431
app,usr_b66984a2,PES-04914
loja,Loja Shopping#369,PES-01293
crm,104123,PES-02076
app,usr_7a1ff864,PES-02936
crm,104124,PES-01425
crm,104125,PES-02459
app,usr_b7489212,PES-05369
app,usr_22f7045c,PES-03713
crm,104126,PES-04316
crm,104127,PES-02936
loja,Loja Centro#392,PES-03571
app,usr_d4c1075f,PES-04090
app,usr_df4b9e7b,PES-01097
crm,104128,PES-00697
app,usr_3e3e2146,PES-00421
crm,104129,PES-00959
crm,104130,PES-05272
app,usr_4010ef5b,PES-02227
app,usr_f36f97bb,PES-04633
loja,Loja Bairro#374,PES-01437
crm,104131,PES-00151
app,usr_952174ed,PES-02604
crm,104132,PES-02428
loja,Loja Centro#393,PES-04774
app,usr_917ac768,PES-00108
app,usr_e10fb50d,PES-03994
crm,104133,PES-01086
crm,104134,PES-01659
crm,104135,PES-00787
crm,104136,PES-02349
app,usr_577efdd4,PES-01347
crm,104137,PES-02195
crm,104138,PES-04366
crm,104139,PES-01653
app,usr_3e4d9d91,PES-01115
app,usr_8674750d,PES-02249
crm,104140,PES-04208
app,usr_e5d7aca5,PES-05026
crm,104141,PES-00413
app,usr_f2853f40,PES-02148
crm,104142,PES-04104
app,usr_0e9be01e,PES-01133
crm,104143,PES-03258
app,usr_1df66feb,PES-05472
crm,104144,PES-05957
crm,104145,PES-02253
crm,104146,PES-01070
crm,104147,PES-04253
app,usr_b752fa77,PES-03694
loja,Loja Centro#394,PES-05038
app,usr_24e5c0b6,PES-04206
loja,Loja Centro#395,PES-05466
crm,104148,PES-01034
crm,104149,PES-04861
app,usr_aa806e09,PES-04348
app,usr_f96bffb1,PES-05372
app,usr_392528ff,PES-02947
loja,Loja Centro#396,PES-04968
crm,104150,PES-00162
crm,104151,PES-03610
crm,104152,PES-05629
crm,104153,PES-01712
crm,104154,PES-05357
crm,104155,PES-01628
crm,104156,PES-01203
app,usr_85a03686,PES-00934
crm,104157,PES-02259
crm,104158,PES-01586
loja,Loja Centro#397,PES-03907
crm,104159,PES-05515
crm,104160,PES-03808
crm,104161,PES-02443
app,usr_b322bbc7,PES-05461
app,usr_c1371409,PES-01257
crm,104162,PES-02512
app,usr_d04b8ad7,PES-05246
crm,104163,PES-01375
app,usr_83ce94af,PES-02509
crm,104164,PES-02934
crm,104165,PES-03495
app,usr_e400b475,PES-02857
crm,104166,PES-05313
app,usr_ffdb5f32,PES-05079
crm,104167,PES-05217
loja,Loja Centro#398,PES-03507
loja,Loja Bairro#375,PES-02641
loja,Loja Bairro#376,PES-00474
crm,104168,PES-03569
app,usr_e04a20b2,PES-05696
loja,Loja Shopping#370,PES-03972
crm,104169,PES-01786
crm,104170,PES-00810
app,usr_1df6867e,PES-00938
crm,104171,PES-01307
crm,104172,PES-02791
app,usr_9de8f941,PES-04976
crm,104173,PES-01682
crm,104174,PES-00012
app,usr_2ee52d8c,PES-01710
app,usr_8ab3210f,PES-05737
crm,104175,PES-01507
crm,104176,PES-04650
crm,104177,PES-02466
crm,104178,PES-01013
app,usr_f823b713,PES-01145
crm,104179,PES-03595
app,usr_1213d9a5,PES-01603
app,usr_084683e5,PES-00448
crm,104180,PES-01073
app,usr_1fd72ffc,PES-01187
app,usr_710608ba,PES-03758
crm,104181,PES-02641
crm,104182,PES-03073
crm,104183,PES-01949
app,usr_9aa17d7d,PES-02035
crm,104184,PES-00427
crm,104185,PES-05128
crm,104186,PES-03144
app,usr_2a5fd176,PES-04237
crm,104187,PES-04674
app,usr_9845f32c,PES-01950
app,usr_d09cd90b,PES-04370
app,usr_4d577a5b,PES-05599
app,usr_81813e8f,PES-00588
crm,104188,PES-01705
app,usr_33f39d37,PES-03399
app,usr_0d08989a,PES-01448
crm,104189,PES-03204
crm,104190,PES-05681
app,usr_6d669912,PES-04751
crm,104191,PES-00316
crm,104192,PES-05335
crm,104193,PES-05211
app,usr_05f13a1f,PES-05254
crm,104194,PES-03549
crm,104195,PES-03388
app,usr_c5505f41,PES-00543
app,usr_8bb999f9,PES-05308
crm,104196,PES-05068
crm,104197,PES-05435
app,usr_4acdbcb7,PES-02473
app,usr_7b92b639,PES-02620
app,usr_c494302a,PES-01545
app,usr_cadd0e3b,PES-05114
crm,104198,PES-05718
crm,104199,PES-01921
app,usr_a6c3978c,PES-03447
crm,104200,PES-02413
crm,104201,PES-03237
loja,Loja Bairro#377,PES-00502
crm,104202,PES-00809
loja,Loja Centro#399,PES-03056
crm,104203,PES-04560
crm,104204,PES-02715
crm,104205,PES-04995
app,usr_40eab5f7,PES-01461
app,usr_2eda3654,PES-03448
app,usr_17c4a635,PES-05962
app,usr_63afacfe,PES-02910
crm,104206,PES-01332
crm,104207,PES-01555
crm,104208,PES-00450
crm,104209,PES-01651
crm,104210,PES-02574
loja,Loja Centro#400,PES-01720
crm,104211,PES-04232
app,usr_54e68514,PES-03536
app,usr_acdf5df0,PES-05686
app,usr_2ffc1c7d,PES-05559
crm,104212,PES-04306
crm,104213,PES-00441
crm,104214,PES-00120
app,usr_12677dab,PES-01033
crm,104215,PES-01231
app,usr_cc4bde92,PES-04234
crm,104216,PES-02324
crm,104217,PES-01314
loja,Loja Centro#401,PES-00194
crm,104218,PES-03616
crm,104219,PES-01675
crm,104220,PES-03550
crm,104221,PES-05867
crm,104222,PES-01534
crm,104223,PES-00729
crm,104224,PES-04220
crm,104225,PES-04945
crm,104226,PES-00342
crm,104227,PES-03346
app,usr_5045b6f7,PES-04609
crm,104228,PES-01309
crm,104229,PES-02501
app,usr_535f56f5,PES-00027
crm,104230,PES-00216
crm,104231,PES-02567
crm,104232,PES-02801
app,usr_48c675ce,PES-02157
crm,104233,PES-04707
crm,104234,PES-04459
crm,104235,PES-01935
app,usr_bed2150d,PES-00539
loja,Loja Bairro#378,PES-03597
crm,104236,PES-00368
app,usr_dc9f5468,PES-00403
loja,Loja Shopping#371,PES-05640
crm,104237,PES-02829
crm,104238,PES-03016
crm,104239,PES-05631
crm,104240,PES-02602
crm,104241,PES-00887
crm,104242,PES-04792
crm,104243,PES-05097
crm,104244,PES-05920
loja,Loja Centro#402,PES-01959
crm,104245,PES-00224
loja,Loja Centro#403,PES-01499
app,usr_682caf87,PES-04431
loja,Loja Shopping#372,PES-01747
app,usr_3cc62ba7,PES-02122
crm,104246,PES-01853
crm,104247,PES-01226
crm,104248,PES-04539
app,usr_e87176df,PES-05767
app,usr_a32ebebb,PES-05424
crm,104249,PES-00194
app,usr_cf1f2649,PES-00378
loja,Loja Bairro#379,PES-01155
loja,Loja Centro#404,PES-03962
crm,104250,PES-02418
crm,104251,PES-02055
app,usr_ccc27e71,PES-01112
app,usr_4134779f,PES-05865
crm,104252,PES-01625
crm,104253,PES-02655
crm,104254,PES-03204
loja,Loja Centro#405,PES-03941
app,usr_ceee2794,PES-00605
crm,104255,PES-03860
crm,104256,PES-03996
loja,Loja Centro#406,PES-03184
loja,Loja Centro#407,PES-01367
loja,Loja Centro#408,PES-01453
app,usr_a5d5576a,PES-02839
crm,104257,PES-00855
crm,104258,PES-05253
app,usr_62db59b4,PES-03066
crm,104259,PES-00864
crm,104260,PES-00557
crm,104261,PES-04350
crm,104262,PES-00719
crm,104263,PES-01286
app,usr_2818a351,PES-01972
app,usr_211d5cf0,PES-05028
crm,104264,PES-00075
crm,104265,PES-04256
crm,104266,PES-00460
crm,104267,PES-04608
app,usr_4a341de7,PES-05648
app,usr_8b39ba79,PES-03246
crm,104268,PES-03145
app,usr_8e5c1cd6,PES-04275
crm,104269,PES-05486
crm,104270,PES-03908
crm,104271,PES-04479
app,usr_480dde0c,PES-03714
app,usr_3ebf38ea,PES-01043
crm,104272,PES-03385
app,usr_51776b50,PES-01271
loja,Loja Bairro#380,PES-03970
crm,104273,PES-00152
app,usr_d3a0ea3b,PES-02155
crm,104274,PES-03517
crm,104275,PES-01543
crm,104276,PES-01445
app,usr_516e43aa,PES-02235
crm,104277,PES-01471
loja,Loja Bairro#381,PES-04747
loja,Loja Bairro#382,PES-01349
crm,104278,PES-03199
crm,104279,PES-05092
app,usr_986a0961,PES-03970
app,usr_336745c2,PES-05492
loja,Loja Centro#409,PES-01021
crm,104280,PES-02854
app,usr_372dbcf1,PES-00442
crm,104281,PES-02490
loja,Loja Centro#410,PES-00531
crm,104282,PES-05103
crm,104283,PES-00481
loja,Loja Shopping#373,PES-02459
crm,104284,PES-00857
crm,104285,PES-05385
app,usr_be5a6f44,PES-03277
crm,104286,PES-04934
crm,104287,PES-01677
crm,104288,PES-05645
app,usr_91749c08,PES-04709
app,usr_1641fe84,PES-04469
app,usr_fcb528ae,PES-04541
crm,104289,PES-01275
crm,104290,PES-04631
app,usr_0a060b56,PES-04237
app,usr_dc1533a1,PES-00484
app,usr_1f5d0185,PES-01827
app,usr_35238c14,PES-03085
app,usr_aec4f819,PES-00998
app,usr_272fadf3,PES-01011
loja,Loja Centro#411,PES-01732
loja,Loja Bairro#383,PES-05280
crm,104291,PES-04907
loja,Loja Shopping#374,PES-00166
app,usr_423ba141,PES-00931
loja,Loja Centro#412,PES-02054
crm,104292,PES-00580
crm,104293,PES-00684
loja,Loja Centro#413,PES-01365
loja,Loja Shopping#375,PES-01257
loja,Loja Shopping#376,PES-05393
app,usr_b7f3a82d,PES-02722
crm,104294,PES-05848
crm,104295,PES-05281
crm,104296,PES-03100
crm,104297,PES-00898
crm,104298,PES-02273
crm,104299,PES-01108
app,usr_15e6272e,PES-01009
app,usr_b78dc9a2,PES-02626
loja,Loja Shopping#377,PES-03915
app,usr_a626405a,PES-03475
crm,104300,PES-00875
app,usr_5709b586,PES-02105
crm,104301,PES-01249
loja,Loja Centro#414,PES-00721
app,usr_aa568f57,PES-02831
app,usr_51daeb68,PES-04039
loja,Loja Shopping#378,PES-00329
crm,104302,PES-04389
crm,104303,PES-01557
crm,104304,PES-02547
crm,104305,PES-02154
app,usr_9c55d73b,PES-05163
crm,104306,PES-03845
crm,104307,PES-00235
app,usr_ceb41016,PES-04848
crm,104308,PES-01789
app,usr_dc3c2c80,PES-02512
crm,104309,PES-00062
crm,104310,PES-00592
crm,104311,PES-05787
crm,104312,PES-00374
crm,104313,PES-03635
app,usr_6b3df02e,PES-02048
crm,104314,PES-01885
app,usr_75f9cf16,PES-02135
crm,104315,PES-01287
crm,104316,PES-04993
crm,104317,PES-00075
crm,104318,PES-00628
loja,Loja Centro#415,PES-04338
crm,104319,PES-00225
app,usr_752c088b,PES-03150
app,usr_7e5edee4,PES-04105
loja,Loja Centro#416,PES-00594
crm,104320,PES-04600
app,usr_3d7d66f5,PES-02735
crm,104321,PES-03353
crm,104322,PES-02222
crm,104323,PES-03670
app,usr_9c30f59e,PES-02103
app,usr_08b1008f,PES-02579
app,usr_8f8397ec,PES-03225
app,usr_afbed9a0,PES-01204
crm,104324,PES-02886
crm,104325,PES-02903
app,usr_4a68c36c,PES-05179
app,usr_9aa1f7b1,PES-01104
crm,104326,PES-02557
app,usr_11f5bdfe,PES-05896
crm,104327,PES-05807
crm,104328,PES-04008
app,usr_d0169ac1,PES-00716
app,usr_47a4a03c,PES-03451
crm,104329,PES-04735
loja,Loja Shopping#379,PES-01195
loja,Loja Centro#417,PES-05244
crm,104330,PES-03513
app,usr_b2df2571,PES-02656
app,usr_884cdc38,PES-03991
crm,104331,PES-03818
loja,Loja Centro#418,PES-05282
app,usr_e4a2cf4b,PES-02685
crm,104332,PES-03536
app,usr_221a9437,PES-00714
crm,104333,PES-02054
app,usr_4a73e77a,PES-03516
app,usr_fd86e2c9,PES-04601
app,usr_03ec719b,PES-02248
crm,104334,PES-05309
app,usr_74989f6b,PES-03136
crm,104335,PES-03240
app,usr_ed4b1f8a,PES-01414
crm,104336,PES-02027
app,usr_49728057,PES-00440
crm,104337,PES-00095
crm,104338,PES-00596
crm,104339,PES-01351
crm,104340,PES-01081
crm,104341,PES-03271
crm,104342,PES-00752
app,usr_6f423ea8,PES-05545
crm,104343,PES-01291
app,usr_8c606724,PES-04457
app,usr_1b6384d2,PES-04483
crm,104344,PES-00952
app,usr_5d212a48,PES-01426
loja,Loja Centro#419,PES-00869
crm,104345,PES-04404
crm,104346,PES-04397
crm,104347,PES-02884
loja,Loja Bairro#384,PES-03585
crm,104348,PES-05247
crm,104349,PES-01756
crm,104350,PES-01463
crm,104351,PES-01023
loja,Loja Bairro#385,PES-03715
crm,104352,PES-03462
loja,Loja Bairro#386,PES-02303
crm,104353,PES-02559
crm,104354,PES-00103
crm,104355,PES-00214
crm,104356,PES-05006
loja,Loja Centro#420,PES-03485
crm,104357,PES-01319
crm,104358,PES-03511
crm,104359,PES-00871
crm,104360,PES-04431
crm,104361,PES-01802
app,usr_83ed4253,PES-05983
app,usr_7665c6bd,PES-01304
app,usr_dca99d89,PES-01511
crm,104362,PES-02927
crm,104363,PES-02631
app,usr_4b8a70e4,PES-02452
app,usr_8ad27c8f,PES-01207
crm,104364,PES-01970
app,usr_8656cf3f,PES-01532
app,usr_80e721ca,PES-03075
crm,104365,PES-03440
loja,Loja Shopping#380,PES-01569
app,usr_917a3395,PES-00334
loja,Loja Bairro#387,PES-03593
app,usr_50c518c2,PES-03702
loja,Loja Shopping#381,PES-00875
crm,104366,PES-03496
app,usr_efe7b66b,PES-02526
app,usr_dc391cb9,PES-00544
crm,104367,PES-03334
crm,104368,PES-04443
loja,Loja Shopping#382,PES-04684
loja,Loja Centro#421,PES-00821
crm,104369,PES-03088
crm,104370,PES-02680
crm,104371,PES-01608
app,usr_239abe99,PES-05980
app,usr_1c3f19f3,PES-02095
crm,104372,PES-02351
crm,104373,PES-04069
crm,104374,PES-01279
app,usr_e2c96b7d,PES-05885
app,usr_252e11f9,PES-03798
crm,104375,PES-01770
crm,104376,PES-04790
crm,104377,PES-04102
crm,104378,PES-01854
crm,104379,PES-03895
crm,104380,PES-01041
crm,104381,PES-03411
crm,104382,PES-01922
crm,104383,PES-00468
app,usr_049cedaa,PES-01059
app,usr_7f539888,PES-05855
crm,104384,PES-02900
app,usr_36d0cf1d,PES-03472
crm,104385,PES-02652
crm,104386,PES-03494
app,usr_8fe09279,PES-05124
crm,104387,PES-00387
app,usr_adc81f2c,PES-01538
loja,Loja Centro#422,PES-04868
loja,Loja Centro#423,PES-01978
loja,Loja Bairro#388,PES-02400
loja,Loja Bairro#389,PES-01839
loja,Loja Shopping#383,PES-02869
crm,104388,PES-05906
crm,104389,PES-05210
crm,104390,PES-02311
crm,104391,PES-02186
crm,104392,PES-00988
crm,104393,PES-01338
crm,104394,PES-04837
loja,Loja Centro#424,PES-00625
crm,104395,PES-01109
loja,Loja Shopping#384,PES-00219
crm,104396,PES-04720
crm,104397,PES-05941
crm,104398,PES-04785
crm,104399,PES-00901
app,usr_de515c23,PES-02422
crm,104400,PES-05903
crm,104401,PES-01137
app,usr_8432ac72,PES-05759
crm,104402,PES-00561
app,usr_50ea00e7,PES-01632
crm,104403,PES-01548
crm,104404,PES-01005
crm,104405,PES-01211
app,usr_ca11d3d1,PES-03257
crm,104406,PES-05744
loja,Loja Bairro#390,PES-00748
app,usr_3ea68ef4,PES-02850
crm,104407,PES-01336
crm,104408,PES-02662
crm,104409,PES-05690
loja,Loja Shopping#385,PES-05785
app,usr_9a6b818b,PES-01916
crm,104410,PES-00851
app,usr_a0179201,PES-00230
crm,104411,PES-02123
app,usr_59d91d8d,PES-01730
app,usr_9798cbcc,PES-03229
crm,104412,PES-03270
loja,Loja Shopping#386,PES-04520
crm,104413,PES-01928
crm,104414,PES-00518
crm,104415,PES-03099
crm,104416,PES-01069
crm,104417,PES-01326
app,usr_1ae76a89,PES-04900
crm,104418,PES-05861
crm,104419,PES-02397
crm,104420,PES-05258
app,usr_2414e174,PES-01272
crm,104421,PES-03206
loja,Loja Centro#425,PES-02446
loja,Loja Bairro#391,PES-00691
crm,104422,PES-04156
app,usr_044553fb,PES-03735
app,usr_e6afe4d8,PES-00323
crm,104423,PES-02753
app,usr_8b21cdaa,PES-00126
app,usr_bcd4666f,PES-03325
crm,104424,PES-00197
app,usr_9fca5925,PES-00731
crm,104425,PES-03789
crm,104426,PES-04665
app,usr_2780c67d,PES-03438
app,usr_29829aef,PES-04620
app,usr_841cca26,PES-05704
crm,104427,PES-03778
crm,104428,PES-03414
loja,Loja Shopping#387,PES-01170
crm,104429,PES-05207
app,usr_388630d7,PES-01785
app,usr_3c2f22da,PES-05030
crm,104430,PES-00272
crm,104431,PES-05474
app,usr_ae142f3b,PES-02398
loja,Loja Centro#426,PES-03395
crm,104432,PES-02430
crm,104433,PES-04958
crm,104434,PES-04972
crm,104435,PES-00036
app,usr_debe394e,PES-04478
loja,Loja Shopping#388,PES-02882
crm,104436,PES-00334
crm,104437,PES-01539
app,usr_05b2761a,PES-02843
loja,Loja Shopping#389,PES-05871
app,usr_bca21a52,PES-03469
crm,104438,PES-02124
app,usr_8e5dd689,PES-02004
crm,104439,PES-04601
loja,Loja Shopping#390,PES-03390
app,usr_70671ddc,PES-00044
crm,104440,PES-05829
crm,104441,PES-05153
app,usr_42737179,PES-03135
app,usr_88a2727a,PES-04360
crm,104442,PES-04227
app,usr_e836d159,PES-03151
loja,Loja Shopping#391,PES-02276
app,usr_07935de4,PES-05165
app,usr_6c0a3124,PES-01925
app,usr_ff075066,PES-02718
crm,104443,PES-05179
app,usr_256e42c8,PES-03667
crm,104444,PES-04043
app,usr_75c1f579,PES-02219
app,usr_95390ad9,PES-01911
crm,104445,PES-03907
app,usr_e6e76ded,PES-01718
crm,104446,PES-01186
crm,104447,PES-05433
loja,Loja Shopping#392,PES-02140
app,usr_c01f5a23,PES-03369
crm,104448,PES-05446
crm,104449,PES-00195
app,usr_b87aadae,PES-05851
loja,Loja Centro#427,PES-04763
crm,104450,PES-04460
loja,Loja Shopping#393,PES-03800
loja,Loja Shopping#394,PES-03743
crm,104451,PES-00992
loja,Loja Bairro#392,PES-01841
app,usr_4d9e4ab4,PES-01890
app,usr_70ccd13d,PES-00172
crm,104452,PES-00774
crm,104453,PES-05386
app,usr_23c98f26,PES-02232
crm,104454,PES-03644
loja,Loja Shopping#395,PES-03928
crm,104455,PES-00946
crm,104456,PES-02099
crm,104457,PES-03314
crm,104458,PES-00932
crm,104459,PES-03321
crm,104460,PES-01798
app,usr_d1f3ba78,PES-00430
crm,104461,PES-00575
crm,104462,PES-03222
app,usr_9a39de8c,PES-05225
crm,104463,PES-00227
app,usr_0f4666a4,PES-01280
crm,104464,PES-03579
loja,Loja Centro#428,PES-01933
crm,104465,PES-03527
app,usr_0597fe04,PES-04807
crm,104466,PES-02693
app,usr_3c4d0fda,PES-00083
loja,Loja Shopping#396,PES-05795
crm,104467,PES-01618
crm,104468,PES-04024
app,usr_0437c866,PES-05108
crm,104469,PES-02256
